,spec100,spec250,spec500,spec1000,spec2000,spec3000
dreamy,0.0025080360758923106,0.006248316725020199,0.01251820481373601,0.025691389063482086,0.04942301852414212,0.05896551724137931
drear,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drearily,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dreariness,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
dreary,0.0020640168135294015,0.005135110871712003,0.01030009198221677,0.01555625392834695,0.029152748253871846,0.02896551724137931
drenched,-0.0016886187098953055,-0.004219409282700422,-0.008431703204047217,-0.016891891891891893,-0.033783783783783786,-0.05
drenching,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
dress,0.006048080558549321,0.012227309453272286,0.021663728345853134,0.044626021370207415,0.07409656847859095,0.11517241379310345
dressed,-0.004602999686495491,-0.011509112128557321,-0.02129963207113291,-0.04242614707730987,-0.08563619799574856,-0.11551724137931034
dresser,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dressers,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dressing,-0.0017949142302791535,-0.004488733279468533,-0.008963475394757014,-0.017834695160276557,-0.029304585484360768,-0.04275862068965517
drew,-0.008223774944127576,-0.01892449950623934,-0.03264889621339874,-0.05224701445631677,-0.06574552080170057,-0.0813793103448276
dried,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
drift,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
drifted,-0.00031888656115154385,-0.0008079719903043361,-0.0015953165721293884,-0.0028284098051539926,-0.006832675372001218,-0.008275862068965516
drifting,0.0005879891444017919,0.0014543495825478057,0.002931933159589147,0.006363922061596479,0.011160036440935314,0.02896551724137931
drill,-0.002701789935832489,-0.005063291139240506,-0.01011804384485666,-0.016891891891891893,-0.033783783783783786,-0.05
drilled,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drilling,-0.0016886187098953055,-0.004219409282700422,-0.008431703204047217,-0.013513513513513514,-0.02702702702702703,-0.03
drillings,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drills,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
drink,0.0009257128863808528,0.0022982314390878897,0.00461827380039859,0.0039283469516027646,0.006680838141512296,-0.005517241379310346
drinke,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drinking,-0.00010629552038384795,-0.000269323996768112,-0.0005317721907097958,-0.0009428032683846642,-0.0022775584573337393,-0.002758620689655173
drip,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dripped,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.0
dripping,-0.002701789935832489,-0.006751054852320675,-0.013490725126475547,-0.02364864864864865,-0.0472972972972973,-0.06
drips,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drive,-0.004728132387706856,-0.01181434599156118,-0.023608768971332208,-0.0472972972972973,-0.0945945945945946,-0.14
driven,-0.0022012591309870273,-0.005530119400305232,-0.01099954008891614,-0.017677561282212442,-0.03849073792894017,-0.05206896551724138
driver,-0.0008880385247258182,-0.0022264117066163928,-0.002749885022229035,-0.0018856065367693284,0.0022016398420892785,0.004482758620689656
drivers,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
drives,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drivin,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
driving,-0.0024515245334097583,-0.0061405871263129535,-0.010558791966886402,-0.026477058453802643,-0.04737321591254176,-0.06827586206896552
drizzle,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drizzling,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
droll,0.0011383039271485487,0.0028368794326241137,0.005681818181818182,0.011627906976744186,0.02247191011235955,0.034482758620689655
dromedary,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
drone,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
droning,-0.003377237419790611,-0.008438818565400843,-0.016863406408094434,-0.033783783783783786,-0.06756756756756757,-0.09
dronings,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drooped,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
droopingly,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
drop,0.00018164424369391738,0.0004129634617111057,-0.0002586999846696317,0.004085480829666872,0.006529000911023375,-0.029310344827586196
dropped,0.0011261943109022888,0.0013286650507226862,0.004450597884409012,0.006128221244500312,0.019890677194047968,-0.023103448275862082
droppin,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dropping,0.0019388841123180363,0.004829877008708143,0.00967729572282692,0.019877435575109993,0.03818706346796234,0.05896551724137931
droppings,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drops,-0.0004440192623629091,-0.0011132058533081964,-0.0022181128315192393,-0.004321181646763043,-0.009034315214090496,-0.012758620689655172
dropt,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drove,-0.005047018948858399,-0.012622317981865517,-0.025204085543461596,-0.03999057196731616,-0.08563619799574856,-0.11827586206896554
droves,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drown,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
drowned,0.004002900925847437,0.007128108447796033,0.011454660432316419,0.02380578252671276,0.02239599149711509,0.03620689655172414
drowning,0.0011383039271485487,0.0028368794326241137,0.005681818181818182,0.005813953488372093,0.011235955056179775,0.017241379310344827
drowsed,-0.0010131712259371835,-0.002531645569620253,-0.00505902192242833,-0.010135135135135136,-0.02027027027027027,-0.03
drowsily,-0.0007817430043419703,-0.0019570877098482806,-0.0039044534723286827,-0.007699560025141421,-0.015791071970847254,-0.012758620689655172
drowsiness,-0.0014571904883000926,-0.0036448514229284494,-0.0072771347539475695,-0.014456316781898178,-0.02254782872760401,-0.032758620689655175
drowsing,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drowsy,-0.0014571904883000926,-0.0036448514229284494,-0.0072771347539475695,-0.0110779384035198,-0.02254782872760401,-0.032758620689655175
drs,-0.0010131712259371835,-0.002531645569620253,-0.00505902192242833,-0.010135135135135136,-0.013513513513513514,-0.01
drug,-0.00303951367781155,-0.006751054852320675,-0.011804384485666104,-0.02364864864864865,-0.0472972972972973,-0.07
drugged,0.0002314282215952132,0.0005745578597719724,0.0011545684500996476,0.0024355751099937144,0.004479198299423018,0.007241379310344827
druggists,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drugs,-0.0010131712259371835,-0.002531645569620253,-0.00505902192242833,-0.010135135135135136,-0.02027027027027027,-0.03
druid,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.006756756756756757,-0.02
drum,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
drums,-0.0011194667463210312,-0.0028009695663883645,-0.005590794113138126,-0.0110779384035198,-0.02254782872760401,-0.012758620689655172
drunk,-0.00031888656115154385,-0.0008079719903043361,-0.0015953165721293884,-0.0028284098051539926,-0.006832675372001218,0.0017241379310344793
drunkard,0.0004628564431904264,0.0011491157195439449,0.002309136900199295,0.004871150219987429,-0.0022775584573337393,-0.002758620689655173
drunken,0.001601160370338975,0.0039859951521680585,0.007990955082017477,0.016499057196731615,0.031430306711205586,0.048965517241379306
druv,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dry,-0.005847599134027887,-0.012927551844869378,-0.025826881802851448,-0.05161847894406034,-0.09687215305192834,-0.13275862068965516
dryads,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.006756756756756757,-0.02
dryer,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
drying,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dryness,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
drômes,0.004553215708594195,0.0070921985815602835,0.011363636363636364,0.023255813953488372,0.033707865168539325,0.05172413793103448
du,0.010244735344336939,0.024113475177304965,0.03977272727272727,0.05813953488372093,0.0898876404494382,0.10344827586206896
dual,-0.0010131712259371835,-0.002531645569620253,-0.00505902192242833,-0.010135135135135136,-0.02027027027027027,-0.03
duality,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dub,0.001707455890722823,0.0028368794326241137,0.005681818181818182,0.011627906976744186,0.02247191011235955,0.034482758620689655
dubbing,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dubious,-0.002364066193853428,-0.00590717299578059,-0.011804384485666104,-0.02364864864864865,-0.04054054054054054,-0.07
dubourg,0.0011383039271485487,0.0028368794326241137,0.005681818181818182,0.011627906976744186,0.02247191011235955,0.034482758620689655
ducal,0.0022766078542970974,0.00425531914893617,0.008522727272727272,0.01744186046511628,0.02247191011235955,0.017241379310344827
duck,0.0002314282215952132,0.0005745578597719724,0.0011545684500996476,0.0024355751099937144,0.004479198299423018,0.007241379310344827
ducks,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
ductile,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
due,-0.0012755462446061754,-0.0023880061046772615,-0.004694925647708112,-0.007935260842237585,-0.031809899787427875,-0.06482758620689655
duffles,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dug,-0.0011006295654935137,-0.0019211778436125319,-0.006654338494557719,-0.012963544940289128,-0.02710294564227149,-0.038275862068965515
duke,0.001707455890722823,0.00425531914893617,0.008522727272727272,0.01744186046511628,0.02247191011235955,0.034482758620689655
dull,0.0033651278035443507,0.0077744860400395,0.015632186110685266,0.024905719673161526,0.0402368660795627,0.07689655172413792
dulled,-0.00010629552038384795,-0.000269323996768112,-0.0005317721907097958,-0.0009428032683846642,-0.0022775584573337393,-0.002758620689655173
dulling,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,0.0
dully,-0.00010629552038384795,-0.000269323996768112,-0.0005317721907097958,-0.0009428032683846642,-0.0022775584573337393,-0.002758620689655173
duly,-0.0010131712259371835,-0.002531645569620253,-0.00505902192242833,-0.010135135135135136,-0.02027027027027027,-0.03
dumas,0.0028457598178713715,0.005673758865248227,0.011363636363636364,0.011627906976744186,0.02247191011235955,0.034482758620689655
dumb,-0.00010629552038384795,-0.000269323996768112,-0.0005317721907097958,-0.0009428032683846642,-0.0022775584573337393,-0.002758620689655173
dumbarton,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
dumped,-0.0006754474839581223,-0.0016877637130801688,-0.0016863406408094434,-0.0033783783783783786,0.0,-0.01
dunce,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dungeon,0.004553215708594195,0.00851063829787234,0.014204545454545454,0.01744186046511628,0.02247191011235955,0.034482758620689655
dungeons,0.0011383039271485487,0.0028368794326241137,0.005681818181818182,0.011627906976744186,0.02247191011235955,0.034482758620689655
duns,0.001707455890722823,0.00425531914893617,0.005681818181818182,0.011627906976744186,0.02247191011235955,0.034482758620689655
dunsanian,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dunsany,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dunwich,-0.011482607227288078,-0.02362869198312236,-0.03204047217537943,-0.04391891891891892,-0.05405405405405406,-0.06
dunôt,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
dupe,0.001707455890722823,0.00425531914893617,0.008522727272727272,0.011627906976744186,0.02247191011235955,0.034482758620689655
dupin,0.035287421741605006,0.06524822695035461,0.09375,0.13953488372093023,0.1797752808988764,0.22413793103448276
duplicate,-0.0005503147827467568,-0.001382529850076308,-0.002749885022229035,-0.005263984915147707,-0.011311873671424236,-0.005517241379310346
duplicated,-0.0016886187098953055,-0.004219409282700422,-0.008431703204047217,-0.013513513513513514,-0.02702702702702703,-0.04
duplicating,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
duplication,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
duplications,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
duquel,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
durability,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
durable,0.0011383039271485487,0.0028368794326241137,0.005681818181818182,0.011627906976744186,0.02247191011235955,0.034482758620689655
duration,0.005122367672168469,0.01276595744680851,0.02556818181818182,0.046511627906976744,0.07865168539325842,0.13793103448275862
dure,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
durfee,-0.0010131712259371835,-0.002531645569620253,-0.00505902192242833,-0.010135135135135136,-0.02027027027027027,-0.03
during,0.015280990189865326,0.03529939850974055,0.07203836424957841,0.16671904462602138,0.19898269055572432,0.18862068965517242
durn,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dusk,-0.0013132206062612096,-0.0033037076936888402,-0.009404223516786754,-0.014849151477058457,-0.02490130580018221,-0.023793103448275857
dusky,0.0022766078542970974,0.005673758865248227,0.011363636363636364,0.023255813953488372,0.0449438202247191,0.06896551724137931
dust,-0.011000913603270135,-0.023287548253882753,-0.04650371761459451,-0.0722815839094909,-0.11949590039477681,-0.14379310344827587
dusty,-0.004052684903748734,-0.010126582278481013,-0.02023608768971332,-0.04054054054054054,-0.08108108108108109,-0.1
dutch,0.0021703123339132492,0.005404434868480115,0.010831864172926567,0.016499057196731615,0.031430306711205586,0.031724137931034485
dutchman,0.0002314282215952132,0.0005745578597719724,0.0011545684500996476,0.0024355751099937144,0.004479198299423018,0.007241379310344827
dutee,-0.002026342451874367,-0.0033755274261603376,-0.006745362563237774,-0.010135135135135136,-0.02027027027027027,-0.02
duties,-0.0005503147827467568,-0.001382529850076308,-0.002749885022229035,-0.005263984915147707,-0.004555116914667479,-0.015517241379310348
dutifully,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
duty,0.0002879397640777647,0.0006822874584792166,0.0014276406561398135,0.007463859208045251,0.02004251442453689,0.04517241379310345
duval,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
dwarf,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
dwarfed,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dwarfing,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dwarfish,0.0002314282215952132,0.0005745578597719724,0.0011545684500996476,0.0024355751099937144,0.004479198299423018,0.007241379310344827
dwell,-0.002113800791430697,-0.00529670526977287,-0.010558791966886402,-0.02066310496543055,-0.02938050409960523,-0.04103448275862069
dwelled,0.0011383039271485487,0.0028368794326241137,0.005681818181818182,0.011627906976744186,0.011235955056179775,0.017241379310344827
dweller,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
dwellers,-0.002026342451874367,-0.005063291139240506,-0.008431703204047217,-0.013513513513513514,-0.02702702702702703,-0.04
dwelleth,0.0005691519635742744,0.0,0.002840909090909091,0.0,0.011235955056179775,0.0
dwelling,0.0020828539943569192,0.005171020737947751,0.010391116050896829,0.021920175989943433,0.029076829638627386,0.05793103448275862
dwellings,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
dwells,-0.0007817430043419703,-0.0019570877098482806,-0.0039044534723286827,-0.007699560025141421,-0.015791071970847254,-0.012758620689655172
dwelt,-0.00209496361060318,-0.004416913546997038,-0.008781427257396904,-0.013356379635449403,-0.015942909201336175,-0.01655172413793103
dwight,-0.0006754474839581223,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dwindled,-0.00010629552038384795,-0.000269323996768112,-0.0005317721907097958,-0.0009428032683846642,-0.0022775584573337393,0.007241379310344827
dyed,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
dyer,-0.002364066193853428,-0.00590717299578059,-0.01011804384485666,-0.016891891891891893,-0.02027027027027027,-0.03
dyin,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
dying,0.0019953956548005875,0.0035191668911033307,0.01048214011957688,0.029226901319924573,0.031278469480716664,0.04517241379310345
dylath,-0.008105369807497468,-0.016877637130801686,-0.03035413153456998,-0.05405405405405406,-0.08108108108108109,-0.09
dynamics,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
dynamite,-0.0010131712259371835,-0.002531645569620253,-0.00505902192242833,-0.006756756756756757,-0.02027027027027027,-0.03
dynamited,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dynamiting,-0.0010131712259371835,-0.002531645569620253,-0.00505902192242833,-0.010135135135135136,-0.02027027027027027,-0.02
dynamo,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dynasty,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dyspeptic,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
dénouement,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
e,0.0006942846647856396,0.00030523386300386045,0.0006227962593898517,-0.004321181646763043,-0.009034315214090496,-0.012758620689655172
each,0.008576299328185398,0.018852679773767853,0.02889295569523226,0.031112507856693894,0.03264500455511693,0.037931034482758696
eache,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
eager,0.0003942352844616137,0.0009516114552473292,0.001959412846849612,-0.0007856693903205564,-0.015942909201336175,-0.02655172413793104
eagerly,0.0028645969986988893,0.007128108447796033,0.01429556952322551,0.02961973601508485,0.04486790160947464,0.05344827586206896
eagerness,-0.0004251820815353918,-0.001077295987072448,-0.004967997853748275,-0.00958516656191075,-0.006832675372001218,-0.02827586206896552
eagle,0.0004628564431904264,0.0011491157195439449,0.002309136900199295,-0.0009428032683846642,0.008958396598846036,-0.02
ear,0.0035588816634845285,0.008851782027111949,0.017759274873524453,0.036926461345066,0.07629820832068022,0.11241379310344829
earl,-0.0019012097506630014,-0.004758057276236646,-0.009495247585466809,-0.015399120050282843,-0.011311873671424236,-0.025517241379310343
earldoms,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
earlier,-0.008761980110628072,-0.021061136547266362,-0.0370084700291277,-0.06701759899434317,-0.14196781050713636,-0.16827586206896553
earliest,0.0017262930715503406,0.004291229015171919,0.008613751341407327,0.012177875549968572,0.02239599149711509,0.03620689655172414
early,-0.013233119531330943,-0.02725558847293294,-0.04755288977464356,-0.09357322438717788,-0.11547221378682054,-0.1924137931034483
earn,0.0002314282215952132,0.0005745578597719724,0.0011545684500996476,0.0024355751099937144,0.004479198299423018,0.007241379310344827
earnest,0.008199555711635054,0.019014274171828712,0.03808638663191783,0.07220301697045883,0.12807470391740056,0.17965517241379308
earnestly,0.001263436628359914,0.003142113295627974,0.006304614441208034,0.007306725329981143,0.02467354995444883,0.004482758620689656
earnestness,-0.00010629552038384795,-0.000269323996768112,-0.0005317721907097958,-0.0009428032683846642,-0.0022775584573337393,-0.002758620689655173
earns,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
earrings,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
ears,0.00422221953119639,0.010449771074602748,0.01821439521692473,0.023177247014456323,0.01753720012146978,0.03758620689655173
earshot,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
earth,-0.007946599283379818,-0.017865158452284757,-0.048587689713322085,-0.08430232558139533,-0.1406012754327361,-0.13275862068965516
earthen,-0.00010629552038384795,-0.000269323996768112,-0.0005317721907097958,-0.0009428032683846642,-0.0022775584573337393,-0.002758620689655173
earthern,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
earthiness,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
earthly,-0.001332057787088727,-0.003339617559924589,-0.006654338494557719,-0.01877749842866122,-0.02710294564227149,-0.038275862068965515
earthquake,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
earthquakes,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
earthward,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
earthy,-0.00010629552038384795,-0.000269323996768112,-0.0005317721907097958,-0.0009428032683846642,0.004479198299423018,0.007241379310344827
ease,0.004128033627058803,0.010270221743424006,0.017759274873524453,0.04274041483343809,0.05830549650774369,0.07517241379310345
easement,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
easie,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
easier,-0.0011194667463210312,-0.0028009695663883645,-0.005590794113138126,-0.0110779384035198,-0.02254782872760401,-0.032758620689655175
easily,0.008862893579346914,0.020612263219319506,0.04138241606622719,0.07833123821495916,0.11197995748557549,0.0975862068965517
east,0.0009512776317896262,0.0031241583625101,0.005787214471868765,-0.0010213702074167164,-0.03644093531733983,-0.008620689655172403
easter,-0.0006754474839581223,-0.0016877637130801688,-0.003372681281618887,-0.006756756756756757,-0.013513513513513514,-0.02
easterly,-0.0013508949679162446,-0.002531645569620253,-0.00505902192242833,-0.010135135135135136,-0.02027027027027027,-0.03
eastern,0.004609727251076747,0.010036807612891644,0.017318526751494707,0.028284098051539905,0.01776495596720315,0.05241379310344829
eastward,0.004822318291844443,0.007738576173803753,0.015541162042005209,0.03598365807668133,0.04031278469480716,0.07517241379310345
easy,6.727564581254786e-06,-0.001472304515665681,-0.00282653686953855,-0.005892520427404152,-0.016170665047069543,0.035862068965517246
eat,-0.0014571904883000926,-0.0036448514229284494,-0.0072771347539475695,-0.014456316781898178,-0.029304585484360768,-0.04275862068965517
eate,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
eaten,-0.0006566103031306048,-0.0016518538468444201,-0.003281657212938832,-0.006206788183532371,-0.013589432128757975,-0.018275862068965525
eater,0.0002314282215952132,0.0005745578597719724,0.0011545684500996476,0.0024355751099937144,0.004479198299423018,0.007241379310344827
eating,-0.0002125910407676959,-0.000538647993536224,-0.0010635443814195917,-0.0018856065367693284,-0.015791071970847254,-0.005517241379310346
eave,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
eaves,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
eavesdroppers,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
ebb,0.001707455890722823,0.0028368794326241137,0.005681818181818182,0.011627906976744186,0.02247191011235955,0.017241379310344827
ebber,0.0022766078542970974,0.005673758865248227,0.008522727272727272,0.011627906976744186,0.02247191011235955,0.034482758620689655
ebery,0.001707455890722823,0.00425531914893617,0.008522727272727272,0.01744186046511628,0.033707865168539325,0.034482758620689655
eblis,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
ebn,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
ebon,0.0005691519635742744,0.0014184397163120568,0.002840909090909091,0.005813953488372093,0.011235955056179775,0.017241379310344827
ebony,0.005816652336954109,0.011652751593500314,0.02335006898666258,0.03637649277184161,0.05838141512298815,0.07344827586206897
ecarte,0.001707455890722823,0.00425531914893617,0.005681818181818182,0.011627906976744186,0.02247191011235955,0.034482758620689655
eccentric,-0.0017949142302791535,-0.004488733279468533,-0.008963475394757014,-0.017834695160276557,-0.036061342241117525,-0.05275862068965518
eccentrical,-0.00033772374197906115,-0.0008438818565400844,-0.0016863406408094434,-0.0033783783783783786,-0.006756756756756757,-0.01
eccentricities,0.0002314282215952132,0.0005745578597719724,0.0011545684500996476,-0.0033783783783783786,0.004479198299423018,-0.01
